"app_id","ssn","year","zip_code","income","homeownership","purchases","credit_limit"
616939,319674267,2022,64147,43000,"Rent",177.125507476625,34500
616939,319674267,2023,64147,61000,"Own",1444.9204291774,34500
616939,319674267,2024,64147,44000,"Rent",188.516112463797,34500
617227,731793121,2022,24792,52000,"Rent",8057.04478775628,22200
617227,731793121,2023,24792,56000,"Rent",11807.595173587,22200
617227,731793121,2024,24792,94000,"Own",22199.9861060961,22200
617398,854101861,2022,17934,26000,"Own",5986.86630044234,40800
617398,854101861,2023,17934,27000,"Rent",961.414110765952,40800
617398,854101861,2024,17934,33000,"Own",3608.2153927037,40800
622684,835910481,2022,76371,47000,"Rent",177.410858186627,11200
622684,835910481,2023,76371,15000,"Rent",10193.4101862551,11200
622684,835910481,2024,76371,15000,"Rent",10556.0542617147,11200
622884,270303650,2022,13644,53000,"Own",996.50599496836,31600
622884,270303650,2023,13644,39000,"Own",2609.1486309445,31600
622884,270303650,2024,13644,31000,"Own",8009.21234100397,31600
624956,541175511,2022,22908,70000,"Own",749.591822794649,11000
624956,541175511,2023,22908,62000,"Own",1484.7397377366,11000
624956,541175511,2024,22908,39000,"Rent",7216.75670371373,11000
625524,224590884,2022,17144,68000,"Rent",102.20115371858,19400
625524,224590884,2023,17144,51000,"Rent",614.973344314357,19400
625524,224590884,2024,17144,27000,"Own",19142.4052669083,19400
628764,928440420,2022,57731,49000,"Rent",364.5277347665,33200
628764,928440420,2023,57731,23000,"Own",29480.0044356805,33200
628764,928440420,2024,57731,30000,"Rent",6938.15002722142,33200
631847,205869004,2022,16991,28000,"Rent",299.999916115963,300
631847,205869004,2023,16991,35000,"Own",299.99998329409,300
631847,205869004,2024,16991,52000,"Rent",299.999388672038,300
633373,912146509,2022,42564,32000,"Own",17265.3413392962,41300
633373,912146509,2023,42564,43000,"Own",4713.78562336989,41300
633373,912146509,2024,42564,51000,"Rent",301.326752521448,41300
637247,633209323,2022,77743,61000,"Rent",7453.56064285439,21300
637247,633209323,2023,77743,57000,"Own",19409.9246547432,20400
637247,633209323,2024,77743,20000,"Rent",20398.7100023421,20400
637815,904098771,2022,60341,51000,"Rent",508.645888719688,10500
637815,904098771,2023,60341,41000,"Own",6701.53288612389,10500
637815,904098771,2024,60341,48000,"Rent",947.414638590946,10500
641196,563321965,2022,87348,65000,"Rent",3933.39441191193,29800
641196,563321965,2023,87348,61000,"Rent",18491.933757583,26600
641196,563321965,2024,87348,60000,"Rent",21621.3139717278,25600
641439,331436500,2022,15753,67000,"Rent",797.303861892841,13200
641439,331436500,2023,15753,50000,"Own",1418.63859260378,13200
641439,331436500,2024,15753,38000,"Own",1848.56679830825,13200
646387,985572674,2022,99348,59000,"Rent",5342.89357543929,5400
646387,985572674,2023,99348,30000,"Own",5399.99333570793,5400
646387,985572674,2024,99348,48000,"Rent",5395.10003243053,5400
647772,497500290,2022,88570,65000,"Rent",785.225132696944,25900
647772,497500290,2023,88570,37000,"Own",21754.1932032769,25900
647772,497500290,2024,88570,38000,"Own",21927.9921704262,25900
651505,594569692,2022,60728,70000,"Rent",872.322483522988,34700
651505,594569692,2023,60728,78000,"Rent",2113.31091580717,34700
651505,594569692,2024,60728,70000,"Rent",496.437598162122,34700
652054,147867176,2022,54226,75000,"Rent",791.738666605743,20900
652054,147867176,2023,54226,41000,"Rent",915.289349550018,20900
652054,147867176,2024,54226,59000,"Rent",320.514231603386,20900
659664,935604749,2022,38976,56000,"Rent",331.830885695585,15200
659664,935604749,2023,38976,76000,"Rent",911.944386405688,14400
659664,935604749,2024,38976,110000,"Own",14248.3702640091,14400
662342,194684452,2022,38470,48000,"Rent",2598.26587921568,18700
662342,194684452,2023,38470,63000,"Rent",4516.45968464245,18700
662342,194684452,2024,38470,53000,"Own",13770.9253253599,17900
666828,557267572,2022,40466,43000,"Rent",151.953948494948,16600
666828,557267572,2023,40466,42000,"Own",1134.49021391711,16600
666828,557267572,2024,40466,43000,"Own",1131.94953478895,16600
669007,983180141,2022,45834,83000,"Rent",91.2911641241793,30900
669007,983180141,2023,45834,105000,"Own",758.032348091574,30900
669007,983180141,2024,45834,58000,"Rent",3560.26061344639,30900
670336,318402078,2022,63855,43000,"Rent",4393.71495915257,16300
670336,318402078,2023,63855,55000,"Rent",915.276360597455,16300
670336,318402078,2024,63855,31000,"Rent",15019.7648259969,15500
670821,793189861,2022,21890,60000,"Rent",171.335850811548,35400
670821,793189861,2023,21890,21000,"Own",34211.0878280063,35400
670821,793189861,2024,21890,11000,"Rent",35182.4709951459,35400
671579,614668673,2022,41098,70000,"Rent",208.427805069758,33100
671579,614668673,2023,41098,80000,"Rent",381.711433589093,33100
671579,614668673,2024,41098,141000,"Rent",33099.8112300414,33100
671712,962230541,2022,67734,12000,"Rent",4354.73588778726,32700
671712,962230541,2023,67734,7000,"Rent",11628.349212101,32700
671712,962230541,2024,67734,4000,"Rent",18649.4822570433,32700
675070,819025877,2022,60949,34000,"Rent",406.251603849626,32100
675070,819025877,2023,60949,54000,"Rent",138.749959318,32100
675070,819025877,2024,60949,31000,"Rent",818.472772537722,32100
675571,789365953,2022,28588,61000,"Own",8419.84962988165,15100
675571,789365953,2023,28588,66000,"Own",10987.8579899093,14300
675571,789365953,2024,28588,62000,"Rent",7742.82313452629,13500
676966,579855072,2022,71678,93000,"Own",640.147499614417,35600
676966,579855072,2023,71678,118000,"Rent",292.914159966107,35600
676966,579855072,2024,71678,102000,"Own",602.729156876565,35600
680035,199789158,2022,72265,48000,"Rent",217.355918955297,38800
680035,199789158,2023,72265,27000,"Own",18933.3764255902,38800
680035,199789158,2024,72265,38000,"Own",5490.64179824569,38800
681667,252812040,2022,94015,28000,"Rent",12440.478444778,14300
681667,252812040,2023,94015,20000,"Rent",12768.5103017885,12800
681667,252812040,2024,94015,16000,"Own",12099.6362113338,12100
682001,519324004,2022,44930,52000,"Rent",265.01973443841,38300
682001,519324004,2023,44930,81000,"Rent",9713.61895038936,38300
682001,519324004,2024,44930,72000,"Own",9118.95016113859,38300
688414,314814949,2022,20409,69000,"Rent",4813.42080324956,12600
688414,314814949,2023,20409,24000,"Rent",6482.27582492672,11900
688414,314814949,2024,20409,24000,"Rent",7139.74444982504,11900
689293,858164620,2022,40443,63000,"Own",6637.20504142583,24100
689293,858164620,2023,40443,49000,"Rent",11799.3544342443,22200
689293,858164620,2024,40443,50000,"Own",20415.5387635985,21300
697421,193161489,2022,35558,63000,"Rent",7557.2464444123,9400
697421,193161489,2023,35558,56000,"Own",7098.98692127372,7100
697421,193161489,2024,35558,33000,"Rent",6099.99844317169,6100
698279,828974077,2022,24176,69000,"Own",7719.18710819677,21700
698279,828974077,2023,24176,72000,"Rent",1327.67459693678,21700
698279,828974077,2024,24176,84000,"Rent",5546.59767374268,19900
698314,909035117,2022,93910,28000,"Rent",893.682098448797,36400
698314,909035117,2023,93910,9000,"Rent",21593.083061322,36400
698314,909035117,2024,93910,5000,"Rent",32082.7853392822,36400
699186,504221191,2022,76855,69000,"Rent",2599.72014544702,2600
699186,504221191,2023,76855,62000,"Own",299.999972214021,300
699186,504221191,2024,76855,105000,"Rent",299.999999091437,300
699285,601128999,2022,45984,0,"Own",17160.9329505011,17200
699285,601128999,2023,45984,0,"Rent",15571.9121182902,15600
699285,601128999,2024,45984,0,"Own",13299.9041407438,13300
699592,195056923,2022,54943,56000,"Rent",6414.14911373484,6600
699592,195056923,2023,54943,54000,"Own",899.995126547355,900
699592,195056923,2024,54943,69000,"Own",299.99999877834,300
700110,503416460,2022,61116,93000,"Rent",73.1996136560646,12600
700110,503416460,2023,61116,101000,"Rent",96.712237148956,12600
700110,503416460,2024,61116,232000,"Own",12600,12600
701502,958654972,2022,97004,58000,"Rent",146.493257944632,40700
701502,958654972,2023,97004,26000,"Own",26977.2295963833,40700
701502,958654972,2024,97004,38000,"Rent",1198.85378402302,40700
701707,370735897,2022,76270,1e+05,"Rent",477.973836587601,14100
701707,370735897,2023,76270,42000,"Rent",2586.18573765291,14100
701707,370735897,2024,76270,37000,"Rent",6625.52920030993,14100
704744,132505720,2022,78106,46000,"Rent",358.749243635752,10100
704744,132505720,2023,78106,19000,"Rent",4575.68773943935,10100
704744,132505720,2024,78106,12000,"Own",9844.00111525556,10100
710459,134025899,2022,90032,82000,"Own",1969.88431029632,18600
710459,134025899,2023,90032,55000,"Rent",1784.29012828562,17700
710459,134025899,2024,90032,66000,"Own",8329.20816612099,16900
711533,905828466,2022,21241,47000,"Rent",146.545093543613,17000
711533,905828466,2023,21241,32000,"Own",2758.33958346641,17000
711533,905828466,2024,21241,53000,"Rent",133.514581729607,17000
711859,656619575,2022,71084,42000,"Rent",2526.24031560136,26100
711859,656619575,2023,71084,65000,"Own",11005.098658498,26100
711859,656619575,2024,71084,57000,"Own",21278.9011220499,23100
712020,361454611,2022,73971,56000,"Rent",296.3497268526,37200
712020,361454611,2023,73971,46000,"Own",1429.38601447893,37200
712020,361454611,2024,73971,41000,"Own",1595.69524526203,37200
713926,835548231,2022,42930,61000,"Own",2599.14316295995,2600
713926,835548231,2023,42930,59000,"Rent",2595.22411553865,2600
713926,835548231,2024,42930,12000,"Own",2299.99999885164,2300
714453,132178875,2022,53540,73000,"Rent",1300.97220257559,13200
714453,132178875,2023,53540,55000,"Own",11631.4040066105,11800
714453,132178875,2024,53540,53000,"Rent",10897.0022779199,11100
717149,407101061,2022,23123,32000,"Own",10759.671322043,20200
717149,407101061,2023,23123,41000,"Own",15388.2884468217,18500
717149,407101061,2024,23123,64000,"Rent",7713.31023450059,18500
719048,872661620,2022,72737,103000,"Own",12860.1360877035,24200
719048,872661620,2023,72737,136000,"Own",23198.5372968753,23200
719048,872661620,2024,72737,98000,"Own",19373.8418444731,20400
719481,496794868,2022,41326,58000,"Rent",148.222023704245,33400
719481,496794868,2023,41326,74000,"Rent",179.330573458466,33400
719481,496794868,2024,41326,74000,"Own",1203.96651501446,33400
721535,783792659,2022,82519,32000,"Own",7403.11654626472,12100
721535,783792659,2023,82519,27000,"Rent",4806.61103991546,12100
721535,783792659,2024,82519,16000,"Own",11358.4910858571,11400
722846,546034775,2022,80742,41000,"Rent",1202.85461323662,19600
722846,546034775,2023,80742,65000,"Rent",109.647096201184,19600
722846,546034775,2024,80742,69000,"Own",702.039081527743,19600
725207,236460476,2022,70639,113000,"Own",3875.148022931,33600
725207,236460476,2023,70639,96000,"Own",652.389248981167,33600
725207,236460476,2024,70639,96000,"Own",598.332267084756,33600
725328,591035726,2022,36465,65000,"Own",9850.76134504561,9900
725328,591035726,2023,36465,53000,"Rent",8965.79998985002,9200
725328,591035726,2024,36465,37000,"Rent",9078.88068819,9200
725831,285125669,2022,62932,101000,"Rent",5355.66991619249,15700
725831,285125669,2023,62932,68000,"Rent",6077.59602083896,14900
725831,285125669,2024,62932,74000,"Own",12851.3491484757,14100
726915,372202985,2022,64212,63000,"Rent",388.733739984851,34000
726915,372202985,2023,64212,70000,"Rent",276.382179302147,34000
726915,372202985,2024,64212,62000,"Rent",528.358766679284,34000
729666,893741291,2022,64266,37000,"Rent",399.997315403903,400
729666,893741291,2023,64266,24000,"Rent",399.999908768565,400
729666,893741291,2024,64266,33000,"Own",299.999996928692,300
730798,132147316,2022,35076,56000,"Rent",456.366546580217,29600
730798,132147316,2023,35076,72000,"Own",2802.17784464124,29600
730798,132147316,2024,35076,89000,"Own",7994.63792061987,29600
734776,735936484,2022,84799,72000,"Rent",123.887329068379,9900
734776,735936484,2023,84799,82000,"Rent",189.503036976508,9900
734776,735936484,2024,84799,1e+05,"Rent",1415.82428901284,9900
739062,404659623,2022,48015,64000,"Rent",4102.98091012333,25200
739062,404659623,2023,48015,16000,"Rent",25052.2392208229,25200
739062,404659623,2024,48015,19000,"Rent",25002.8539804468,25200
739820,178130734,2022,37893,74000,"Rent",3472.64138688529,23600
739820,178130734,2023,37893,65000,"Rent",6567.06455497122,22700
739820,178130734,2024,37893,129000,"Rent",20799.8417962542,20800
740896,900767943,2022,52878,90000,"Rent",1500.20536442089,30000
740896,900767943,2023,52878,101000,"Rent",4541.62627146581,30000
740896,900767943,2024,52878,86000,"Own",5317.51764946905,30000
742192,339444811,2022,45922,54000,"Own",7463.45263292034,18600
742192,339444811,2023,45922,53000,"Rent",1624.82456379272,18600
742192,339444811,2024,45922,54000,"Rent",1610.38822481196,18600
744822,769597117,2022,76943,62000,"Rent",2333.68997237843,37900
744822,769597117,2023,76943,10000,"Rent",36698.1998338655,36700
744822,769597117,2024,76943,9000,"Rent",36699.4099321302,36700
745545,966839525,2022,28455,79000,"Rent",5410.0854456014,34600
745545,966839525,2023,28455,121000,"Rent",33373.1410479869,33400
745545,966839525,2024,28455,169000,"Rent",33399.9999999834,33400
746688,608049952,2022,96691,36000,"Own",16757.7078466205,23400
746688,608049952,2023,96691,49000,"Own",16679.351286483,22500
746688,608049952,2024,96691,61000,"Rent",10506.7882195169,21500
750975,746171629,2022,56530,86000,"Own",1437.06138412781,18700
750975,746171629,2023,56530,71000,"Rent",318.530248717813,18700
750975,746171629,2024,56530,78000,"Rent",221.876671142508,18700
754237,500646879,2022,84929,45000,"Rent",468.540536847004,39400
754237,500646879,2023,84929,45000,"Own",3459.42262247398,39400
754237,500646879,2024,84929,39000,"Own",7687.62094605581,39400
756085,838964890,2022,20591,51000,"Rent",12627.7153968278,13600
756085,838964890,2023,20591,23000,"Rent",13441.8818816783,13600
756085,838964890,2024,20591,18000,"Rent",13541.3429130006,13600
756946,274158912,2022,18266,33000,"Rent",363.573325759092,37800
756946,274158912,2023,18266,27000,"Own",5492.52801321434,37800
756946,274158912,2024,18266,41000,"Own",1632.68062730023,37800
757554,914071558,2022,46596,41000,"Rent",1920.88234710563,25300
757554,914071558,2023,46596,12000,"Own",25289.7013307943,25300
757554,914071558,2024,46596,15000,"Rent",25138.0603922871,25300
758572,451242664,2022,44852,51000,"Rent",1242.69783836085,36600
758572,451242664,2023,44852,42000,"Rent",2167.03274512895,36600
758572,451242664,2024,44852,43000,"Rent",2153.14989755334,36600
759683,566942591,2022,46041,65000,"Own",2052.36529600349,41300
759683,566942591,2023,46041,85000,"Own",969.327315750019,41300
759683,566942591,2024,46041,55000,"Own",8030.0209108238,41300
760803,106329603,2022,12253,89000,"Rent",1416.0978764702,9500
760803,106329603,2023,12253,34000,"Rent",6324.08005272357,8300
760803,106329603,2024,12253,8000,"Rent",8298.20431313399,8300
766053,980239792,2022,74524,71000,"Rent",884.816931466531,25600
766053,980239792,2023,74524,56000,"Own",3213.67745776165,25600
766053,980239792,2024,74524,49000,"Own",4161.23721692956,25600
767532,481606206,2022,48175,46000,"Rent",523.937409527786,35500
767532,481606206,2023,48175,59000,"Own",5571.01104715742,35500
767532,481606206,2024,48175,64000,"Rent",1148.22210407683,35500
773613,532735101,2022,94636,55000,"Rent",153.719567842378,31800
773613,532735101,2023,94636,90000,"Rent",1347.26813125183,31800
773613,532735101,2024,94636,116000,"Rent",29411.0937283234,31800
775379,916236922,2022,70605,90000,"Rent",55.5769232816886,12000
775379,916236922,2023,70605,79000,"Rent",159.597245258094,12000
775379,916236922,2024,70605,69000,"Rent",1018.22773263764,12000
776055,444927818,2022,29089,41000,"Rent",561.881132493096,25300
776055,444927818,2023,29089,36000,"Rent",1461.76099312184,25300
776055,444927818,2024,29089,28000,"Rent",8069.76313193183,25300
786095,574383954,2022,52358,26000,"Rent",7961.85078258,11000
786095,574383954,2023,52358,42000,"Own",6375.50500048809,11000
786095,574383954,2024,52358,27000,"Rent",8569.45723999233,11000
790403,122234572,2022,84008,46000,"Rent",2031.56798709275,9500
790403,122234572,2023,84008,18000,"Rent",9495.37217946341,9500
790403,122234572,2024,84008,9000,"Rent",9499.94754935121,9500
791299,112744426,2022,42649,81000,"Rent",154.261301020039,16600
791299,112744426,2023,42649,86000,"Rent",208.332420028368,16600
791299,112744426,2024,42649,152000,"Rent",16599.9906557155,16600
792886,591450430,2022,29183,42000,"Rent",4590.74263695593,21400
792886,591450430,2023,29183,22000,"Rent",20944.5453712144,21400
792886,591450430,2024,29183,14000,"Rent",17899.6364391983,17900
795209,602402895,2022,52863,38000,"Rent",198.237314468344,17200
795209,602402895,2023,52863,23000,"Rent",285.607534449306,17200
795209,602402895,2024,52863,25000,"Own",1850.0240570789,17200
796799,324756645,2022,54225,113000,"Own",3064.79699170335,3100
796799,324756645,2023,54225,2000,"Own",1599.99999999992,1600
796799,324756645,2024,54225,3000,"Own",599.999999999998,600
798901,711769114,2022,17855,27000,"Own",2799.92858883301,2800
798901,711769114,2023,17855,26000,"Rent",2799.65065012703,2800
798901,711769114,2024,17855,31000,"Rent",2399.7919486038,2400
801457,547672301,2022,20258,82000,"Own",15284.4299065584,15300
801457,547672301,2023,20258,33000,"Rent",15194.9806160509,15300
801457,547672301,2024,20258,41000,"Own",15263.4381910318,15300
804367,802765072,2022,12599,77000,"Rent",1052.2434042397,39900
804367,802765072,2023,12599,75000,"Rent",591.275651842564,39900
804367,802765072,2024,12599,71000,"Rent",331.319081812396,39900
806736,811140093,2022,81310,84000,"Rent",2019.52835652599,27500
806736,811140093,2023,81310,75000,"Rent",4131.32885622968,26400
806736,811140093,2024,81310,95000,"Own",22375.8766790051,25400
807261,260899224,2022,60332,79000,"Rent",401.097989584008,17000
807261,260899224,2023,60332,87000,"Rent",962.910733185924,17000
807261,260899224,2024,60332,117000,"Rent",16673.4291066035,17000
807607,880743532,2022,40431,42000,"Rent",239.347314586959,18900
807607,880743532,2023,40431,42000,"Own",1840.40601112491,18900
807607,880743532,2024,40431,31000,"Own",6864.85325332147,18900
808856,819321823,2022,38245,9000,"Rent",6776.49090376244,24000
808856,819321823,2023,38245,14000,"Rent",9211.44787485842,23000
808856,819321823,2024,38245,15000,"Rent",14654.2155530752,22100
810986,914019594,2022,30903,103000,"Own",299.999993966603,300
810986,914019594,2023,30903,83000,"Rent",299.999273677395,300
810986,914019594,2024,30903,115000,"Rent",299.999999932134,300
811387,535469132,2022,39068,72000,"Rent",530.193308400901,10400
811387,535469132,2023,39068,86000,"Rent",610.167401984304,9800
811387,535469132,2024,39068,43000,"Rent",9165.42666516751,9200
814791,405736815,2022,26172,89000,"Rent",444.751431515056,16700
814791,405736815,2023,26172,89000,"Rent",355.39755799471,16700
814791,405736815,2024,26172,81000,"Own",1052.2779883378,16700
818153,437598248,2022,19401,53000,"Rent",3786.32140716079,35300
818153,437598248,2023,19401,35000,"Own",8606.84604351073,35300
818153,437598248,2024,19401,13000,"Rent",27200.8720377188,31800
820411,967604485,2022,33142,106000,"Rent",20082.3617291574,20100
820411,967604485,2023,33142,119000,"Own",19199.9181009001,19200
820411,967604485,2024,33142,28000,"Rent",18299.9932387692,18300
820926,521109853,2022,11908,35000,"Rent",15854.5558727376,17100
820926,521109853,2023,11908,22000,"Own",9799.47689825827,9800
820926,521109853,2024,11908,24000,"Rent",8599.50804120528,8600
824449,309623187,2022,35772,54000,"Rent",467.979709176857,25700
824449,309623187,2023,35772,32000,"Rent",2592.43092131147,25700
824449,309623187,2024,35772,46000,"Rent",666.996373098055,25700
824729,552826151,2022,58191,48000,"Rent",3699.15880134437,3700
824729,552826151,2023,58191,67000,"Own",3299.92153693435,3300
824729,552826151,2024,58191,74000,"Rent",2999.84684196348,3000
824808,552826151,2022,58191,40000,"Rent",3699.67931945064,3700
824808,552826151,2023,58191,64000,"Own",3299.92048541685,3300
824808,552826151,2024,58191,70000,"Rent",2999.82005032851,3000
825596,977709044,2022,80011,25000,"Rent",18288.9694616392,19400
825596,977709044,2023,80011,11000,"Rent",18495.5599358236,18500
825596,977709044,2024,80011,10000,"Rent",17599.3938492044,17600
826082,335585617,2022,22237,46000,"Rent",7568.37037701578,11000
826082,335585617,2023,22237,70000,"Rent",7296.57204700997,9700
826082,335585617,2024,22237,63000,"Own",9388.61903949203,9700
830997,838884313,2022,14125,81000,"Rent",7276.09914634349,26600
830997,838884313,2023,14125,76000,"Rent",2399.79639184517,26600
830997,838884313,2024,14125,102000,"Rent",26062.9303129893,26600
831818,763626575,2022,30446,74000,"Rent",161.006257419387,12200
831818,763626575,2023,30446,118000,"Rent",11863.4220285409,12200
831818,763626575,2024,30446,122000,"Own",12170.2978881395,12200
833134,637757160,2022,39525,38000,"Rent",5287.75210379902,33900
833134,637757160,2023,39525,36000,"Rent",6965.44082503809,33900
833134,637757160,2024,39525,27000,"Rent",25188.4786001721,32700
833495,175316284,2022,61883,0,"Rent",1588.65014863764,39100
833495,175316284,2023,61883,0,"Own",11664.836842413,39100
833495,175316284,2024,61883,0,"Own",13204.1114342502,39100
833809,164916363,2022,84227,29000,"Rent",5179.45877677947,35900
833809,164916363,2023,84227,14000,"Own",32885.1239981088,35900
833809,164916363,2024,84227,8000,"Own",33407.9161871008,33500
837358,860557546,2022,18098,27000,"Own",1692.79702933722,11000
837358,860557546,2023,18098,30000,"Rent",246.107481701712,11000
837358,860557546,2024,18098,25000,"Rent",322.625402637549,11000
838157,588655334,2022,42769,42000,"Own",3690.03353051384,3700
838157,588655334,2023,42769,24000,"Rent",3698.94043235069,3700
838157,588655334,2024,42769,28000,"Rent",1999.8559751339,2000
839300,858832998,2022,66010,51000,"Own",1227.71194080342,11700
839300,858832998,2023,66010,32000,"Rent",3002.45660429596,11700
839300,858832998,2024,66010,19000,"Rent",10928.4424274176,11700
839718,729536880,2022,59554,53000,"Own",918.765471559686,12700
839718,729536880,2023,59554,56000,"Rent",131.971009154673,12700
839718,729536880,2024,59554,20000,"Own",9577.99440366001,12700
842215,926765356,2022,96833,63000,"Rent",1995.67162522214,25500
842215,926765356,2023,96833,24000,"Rent",671.98560299696,25500
842215,926765356,2024,96833,32000,"Own",2802.85583662941,25500
842930,544296590,2022,52858,25000,"Own",3188.14081694119,28900
842930,544296590,2023,52858,44000,"Rent",342.759745885048,28900
842930,544296590,2024,52858,63000,"Rent",1585.10554001922,28900
850311,636400825,2022,56392,69000,"Rent",299.994601281049,300
850311,636400825,2023,56392,30000,"Own",299.998745865807,300
850311,636400825,2024,56392,10000,"Own",299.999998612301,300
852571,806203840,2022,91686,69000,"Rent",2619.32797585231,37200
852571,806203840,2023,91686,54000,"Rent",10690.9888985136,36000
852571,806203840,2024,91686,44000,"Rent",29457.5220651012,34800
853382,230206837,2022,84498,92000,"Rent",369.372712125807,32000
853382,230206837,2023,84498,134000,"Rent",31867.7642493172,32000
853382,230206837,2024,84498,124000,"Own",31099.9399616813,32000
853972,266212602,2022,60858,73000,"Rent",277.026395523932,24000
853972,266212602,2023,60858,87000,"Rent",431.728956522006,24000
853972,266212602,2024,60858,69000,"Rent",306.682792042714,24000
858285,494885185,2022,32176,35000,"Own",8674.38498194149,9700
858285,494885185,2023,32176,49000,"Own",8269.52583179315,8500
858285,494885185,2024,32176,38000,"Rent",7663.75248438577,8000
861364,148803998,2022,93791,29000,"Own",2072.71289397549,38800
861364,148803998,2023,93791,24000,"Rent",430.197854612634,38800
861364,148803998,2024,93791,11000,"Rent",2277.05941991804,38800
863469,517355776,2022,83251,84000,"Own",2386.65298143411,32700
863469,517355776,2023,83251,84000,"Rent",290.899507848376,32700
863469,517355776,2024,83251,84000,"Rent",236.851055079637,32700
863780,369131364,2022,18271,57000,"Rent",138.972087612305,26900
863780,369131364,2023,18271,71000,"Rent",108.247121069317,26900
863780,369131364,2024,18271,71000,"Rent",102.250800217522,26900
865010,749098237,2022,60880,71000,"Rent",11811.2501404764,15400
865010,749098237,2023,60880,95000,"Rent",15354.117593112,15400
865010,749098237,2024,60880,49000,"Own",13757.4098929216,14700
867640,629513240,2022,71351,27000,"Own",5973.92345320145,15200
867640,629513240,2023,71351,24000,"Own",7873.32384634834,15200
867640,629513240,2024,71351,13000,"Own",13773.935130386,15200
867945,441152198,2022,95320,44000,"Rent",344.420824948148,11600
867945,441152198,2023,95320,62000,"Rent",211.199006153405,11600
867945,441152198,2024,95320,41000,"Own",3036.82745582594,11600
868106,440668129,2022,96631,96000,"Rent",187.203227161857,32500
868106,440668129,2023,96631,114000,"Own",8598.65815408773,31400
868106,440668129,2024,96631,137000,"Own",29027.2997119785,29200
868160,131203276,2022,78554,80000,"Rent",423.280478733401,40100
868160,131203276,2023,78554,99000,"Rent",3124.54476965311,40100
868160,131203276,2024,78554,130000,"Rent",39882.1030172782,40100
868480,543628794,2022,57758,24000,"Rent",481.331315835548,9200
868480,543628794,2023,57758,32000,"Rent",234.343447832764,9200
868480,543628794,2024,57758,32000,"Rent",253.935348251157,9200
873062,203909630,2022,81943,32000,"Rent",612.404605035674,10600
873062,203909630,2023,81943,52000,"Own",2135.16640655239,10600
873062,203909630,2024,81943,54000,"Rent",345.028293337505,10600
874286,713339871,2022,22412,20000,"Rent",29820.2558825913,34600
874286,713339871,2023,22412,20000,"Rent",30939.3544959673,34600
874286,713339871,2024,22412,14000,"Rent",34265.7030157759,34600
874946,733764036,2022,53539,49000,"Own",891.634487411496,13600
874946,733764036,2023,53539,23000,"Rent",2110.87515795824,13600
874946,733764036,2024,53539,12000,"Own",12973.9951508588,13600
878022,283329780,2022,33330,52000,"Rent",140.232510838514,11600
878022,283329780,2023,33330,27000,"Rent",527.005695265327,11600
878022,283329780,2024,33330,39000,"Own",1232.59690257309,11600
878200,155186353,2022,92422,52000,"Own",8822.94172724002,8900
878200,155186353,2023,92422,75000,"Rent",8553.47774865949,8900
878200,155186353,2024,92422,54000,"Rent",8349.73433317721,8900
879507,639886021,2022,49037,74000,"Rent",1855.8446512807,8200
879507,639886021,2023,49037,60000,"Rent",1941.71558944364,8200
879507,639886021,2024,49037,85000,"Own",6244.90966104416,8200
884419,612959316,2022,49564,69000,"Own",2909.6229358638,37600
884419,612959316,2023,49564,80000,"Rent",757.506415117417,37600
884419,612959316,2024,49564,111000,"Rent",31315.3527992124,37600
885384,505454407,2022,91428,32000,"Own",29273.1460395374,29300
885384,505454407,2023,91428,33000,"Rent",29127.6744466306,29300
885384,505454407,2024,91428,52000,"Rent",25476.2216269947,28200
885622,690087987,2022,93654,35000,"Rent",186.501840834041,16100
885622,690087987,2023,93654,30000,"Own",1638.06148429836,16100
885622,690087987,2024,93654,19000,"Own",4520.66967214551,16100
886890,913833596,2022,92471,55000,"Rent",1623.22498330248,29800
886890,913833596,2023,92471,48000,"Rent",3868.73491009731,29800
886890,913833596,2024,92471,72000,"Rent",2047.00105022714,28700
886977,197996727,2022,38612,95000,"Own",7308.7578231001,21700
886977,197996727,2023,38612,99000,"Rent",1788.26969318261,21700
886977,197996727,2024,38612,78000,"Rent",478.332093689391,21700
888906,926765356,2022,96833,53000,"Rent",647.936327025076,25500
888906,926765356,2023,96833,34000,"Rent",366.348129575144,25500
888906,926765356,2024,96833,76000,"Rent",8175.71624817332,25500
889124,163039200,2022,33936,66000,"Rent",120.132421744623,35600
889124,163039200,2023,33936,49000,"Rent",240.445747580292,35600
889124,163039200,2024,33936,36000,"Rent",1584.89284446657,35600
889668,658219631,2022,94134,51000,"Rent",306.538636920808,15800
889668,658219631,2023,94134,34000,"Rent",4529.76519068295,15800
889668,658219631,2024,94134,20000,"Own",15721.5339255722,15800
890387,416059446,2022,23175,19000,"Rent",2892.16109019155,18100
890387,416059446,2023,23175,22000,"Own",9466.96068191789,18100
890387,416059446,2024,23175,19000,"Rent",4830.8968884172,18100
890891,390459163,2022,83556,77000,"Rent",1168.28657186305,20800
890891,390459163,2023,83556,94000,"Own",16677.1635682778,19900
890891,390459163,2024,83556,90000,"Rent",15440.1683857328,17300
892845,605111613,2022,66577,81000,"Own",16377.0638075533,17100
892845,605111613,2023,66577,61000,"Own",9784.01276753326,9800
892845,605111613,2024,66577,87000,"Own",9785.57424083098,9800
892966,445514363,2022,14150,95000,"Rent",6852.65650278107,7300
892966,445514363,2023,14150,53000,"Rent",6199.85555123156,6200
