"year","app_id","ssn","zip_code_app","purchases","income","homeownership","credit_limit","zip_code_bureau","fico","num_late","past_def","num_bankruptcy","avg_income","density"
2014,6703,164228821,84845,2970.25928644639,87000,"Rent",34600,84845,838,0,0,0,58750.1079311744,2858.55079304615
2014,6704,623028225,45468,6035.0971744108,92000,"Rent",40300,45468,885,0,0,0,60380.2666089984,118.397308840011
2014,6705,609438180,27190,1532.77380293621,61000,"Rent",23200,27190,732,0,0,0,70942.4240944171,2302.72538741808
2014,6706,404058590,99961,702.489448664213,48000,"Own",11800,99961,593,1,0,0,40579.0386144232,22.8283612563095
2014,6707,132178875,53540,2584.82008763885,73000,"Rent",13200,53540,613,2,0,0,80450.8633744518,1502.94917421419
2014,6708,837628442,11745,6156.90240179652,103000,"Rent",12000,11745,596,2,0,0,60427.1365494592,780.950259967204
2014,6709,113556046,99224,5812.5917537444,54000,"Own",37500,99224,862,1,0,0,42853.5125513252,316.7175447012
2014,6710,282680472,36872,6397.15912889684,92000,"Own",18100,36872,675,1,1,1,89247.6424214524,43.7476681111408
2014,6711,975629827,16804,-245.264691958847,47000,"Rent",10900,16804,580,0,0,0,44637.3380540986,297.584693299571
2014,6712,999721308,18934,-395.936286355366,76000,"Rent",19200,18934,NA,0,0,0,73917.955245834,2.99457578273301
2014,6713,243742171,79746,247.635069808389,87000,"Rent",33100,79746,825,0,0,0,96800.1570891201,73.2379689400975
2014,6714,632760769,12252,14088.5889903035,43000,"Own",19500,12252,NA,1,1,1,61219.4191426129,327.518537613459
2014,6715,223827486,22643,-385.438643233869,58000,"Own",10200,22643,570,0,0,0,65596.5899525895,403.575824376841
2014,6716,629513240,71351,6314.19771032251,27000,"Own",15200,71351,640,0,0,0,42185.6891041272,2307.49567130314
2014,6717,872661620,72737,5060.39892852122,56000,"Own",24200,72737,742,1,0,0,69855.5814439143,59.0280626799483
2014,6718,789365953,28588,8778.177409072,61000,"Own",15100,28588,638,3,0,0,60989.2893875035,466.832475740533
2014,6719,876052191,19729,3887.34916072198,37000,"Own",31200,19729,809,0,0,0,32764.199723909,572.068263951316
2014,6720,393149542,82717,14285.0473519362,55000,"Rent",13800,82717,622,4,1,1,47423.531971253,6000.66342537096
2014,6721,684533813,46238,15448.7918636591,29000,"Own",17100,46238,663,3,0,0,54847.9695557411,3197.75259161797
2014,6722,350203277,76181,1713.66904166118,68000,"Rent",35600,76181,847,1,0,0,53053.8854363437,51.7836231408038
2014,6723,458588403,37815,3139.66341082355,81000,"Own",20100,37815,698,0,0,0,57152.0547281614,606.395442760094
2014,6724,743774531,43731,2845.6647329205,105000,"Own",30200,43731,800,1,0,0,95289.1510227711,5.71641990703616
2014,6725,196900847,99384,2875.62403976159,53000,"Own",27600,99384,775,0,0,0,49623.4974016776,258.635846140119
2014,6726,122234572,84008,809.015731406617,46000,"Rent",9500,84008,558,0,0,0,78138.5236669176,89.399233595295
2014,6727,360002202,29544,1287.18292498791,62000,"Rent",33900,29544,832,0,0,0,47555.5650885912,1211.15242547904
2014,6728,497500290,88570,2486.12984384055,65000,"Rent",25900,88570,759,2,0,0,64579.0815801,60.440652577341
2014,6729,800397564,67834,1622.11975818113,76000,"Own",12400,67834,602,0,0,0,54314.6003382411,22.9588874341082
2014,6730,485606062,39038,2342.29316204851,83000,"Own",31100,39038,808,0,0,0,65816.4312772029,12.486175960068
2014,6731,201777667,92836,3784.4570184003,98000,"Rent",32800,92836,823,0,0,0,59121.6957865921,1032.79354210287
2014,6732,935604749,38976,891.441128270375,56000,"Rent",15200,38976,640,1,0,0,61335.229750816,63.0236948452122
2014,6733,680743260,74947,8612.29735144863,95000,"Own",34200,74947,835,2,0,0,73080.5832985281,15.9701520512179
2014,6734,725705104,54913,1278.2920999282,50000,"Rent",29400,54913,792,0,0,0,60187.6324871982,875.783442694677
2014,6735,149871719,58238,1109.96316505666,16000,"Own",17800,58238,672,0,0,0,30117.9800168764,214.060746004395
2014,6736,647485609,16416,-213.303486602035,93000,"Own",21500,16416,714,0,0,0,94432.4381586403,713.225229543949
2014,6737,962230541,67734,4758.08001237188,12000,"Rent",32700,67734,822,0,0,0,37257.5784806755,1635.04821856829
2014,6738,461963390,40134,12041.3656813295,42000,"Rent",17700,40134,671,4,0,0,63956.1085723546,1229.92553216192
2014,6739,928440420,57731,1568.52269797926,49000,"Rent",33200,57731,826,0,0,0,60211.8410363766,993.963455690939
2014,6740,880414292,85470,4982.97647758172,40000,"Own",41300,85470,893,0,0,0,55068.3613067618,453.459704606098
2014,6741,861612977,69592,801.934428224368,73000,"Rent",21300,69592,711,1,0,0,69375.8868898019,4.48528978097875
2014,6742,283329780,33330,-383.598400791578,52000,"Rent",11600,33330,591,0,0,0,44126.5457704259,167.796219878908
2014,6743,731793121,24792,4208.67150532405,52000,"Rent",22200,24792,721,0,0,0,13343.0661318581,123.825729066938
2014,6744,266212602,60858,1091.67673124994,73000,"Rent",24000,60858,740,1,0,0,70464.395482024,237.264189253072
2014,6745,528083336,72461,4931.07152538088,46000,"Own",23600,72461,736,0,0,0,35641.4386147194,1982.73341010315
2014,6746,846352223,84697,-1282.10179047091,95000,"Rent",12300,84697,601,0,0,0,71686.3219631404,23.1889962943039
2014,6747,739772094,16133,908.489404577024,49000,"Rent",31200,16133,809,0,0,0,55968.8581406949,74.1882357153673
2014,6748,609438180,27190,1532.77380293621,61000,"Rent",23200,27190,732,0,0,0,70942.4240944171,2302.72538741808
2014,6749,372202985,64212,1803.2052387275,63000,"Rent",34000,64212,833,1,0,0,72028.0712307271,0.0190118168200747
2014,6750,500646879,84929,1954.19682445703,45000,"Rent",39400,84929,878,0,0,0,59093.03664817,909.100263738684
2014,6751,605754183,99255,-951.492612119405,80000,"Rent",11200,99255,584,0,0,0,66776.7488128215,278.891766460402
2014,6752,282680472,36872,6397.15912889684,92000,"Rent",18100,36872,675,1,1,1,89247.6424214524,43.7476681111408
2014,6753,361454611,73971,1104.60783218282,56000,"Own",37200,73971,860,0,0,0,41639.4894969166,400.998624871346
2014,6754,739772094,16133,908.489404577024,49000,"Rent",31200,16133,NA,0,0,0,55968.8581406949,74.1882357153673
2014,6755,319674267,64147,1039.24674683979,46000,"Rent",34500,64147,837,0,0,0,46014.3851321128,44.8689048748152
2014,6756,135302814,65932,2885.50456077594,0,"Rent",300,65932,NA,1,1,3,54454.4981386183,5.03105749143203
2014,6757,962230541,67734,4758.08001237188,12000,"Rent",32700,67734,822,0,0,0,37257.5784806755,1635.04821856829
2014,6758,735936484,84799,-595.810684851324,72000,"Rent",9900,84799,564,0,0,0,64227.2501657405,832.222606817164
2014,6759,831757638,27801,-330.726518823719,78000,"Rent",18300,27801,678,0,0,0,63033.1052104662,416.261642470658
2014,6760,541175511,22908,1535.56120725894,70000,"Own",11000,22908,582,0,0,0,75831.4493338471,551.042030002448
2014,6761,653353951,95019,1761.72282916848,46000,"Rent",25500,95019,755,1,0,0,51904.953755416,54.157551120873
2014,6762,723016211,24859,10055.9718133545,111000,"Rent",23300,24859,733,0,0,0,59045.1132577892,718.073816498195
2014,6763,999721308,18934,4911.17770027056,48000,"Own",19200,18934,688,0,0,0,73917.955245834,2.99457578273301
2014,6764,806203840,91686,5040.16250877966,69000,"Rent",37200,91686,860,3,0,0,64522.2234071234,520.071038193976
2014,6765,900767943,52878,2439.84296390943,90000,"Own",30000,52878,798,2,0,0,70327.9120353492,42.3994520745405
2014,6766,160467560,31985,1357.41429537629,82000,"Own",38800,31985,873,0,0,0,81344.51400518,1720.4948447581
2014,6767,376760055,33892,4784.47833793291,63000,"Own",36500,33892,854,0,0,0,87036.5331256429,0.477606763084663
2014,6768,276035957,78718,245.534048223677,83000,"Rent",14700,78718,633,1,0,0,89264.9522998075,1.91130769959146
2014,6769,511446382,18654,501.34677912409,49000,"Rent",16400,18654,655,0,0,0,49088.409062299,983.337193566216
2014,6770,509262184,54384,5093.65194851454,92000,"Rent",38100,54384,NA,0,0,0,50579.7192170956,307.949120585815
2014,6771,720809210,59479,11385.8083403868,93000,"Rent",19600,59479,693,1,1,1,46892.6863255957,847.327920314261
2014,6772,802765072,12599,1049.4640828478,77000,"Rent",39900,12599,882,0,0,0,48720.4700874421,265.358186084832
2014,6773,460425568,94827,2778.00025621193,31000,"Own",28400,94827,783,1,0,0,48067.7817111299,98.9400112452024
2014,6774,404265240,54280,17651.5583895317,35000,"Own",32900,54280,824,1,0,0,68238.9159856381,199.223666237518
2014,6775,132178875,53540,2584.82008763885,73000,"Own",13200,53540,613,2,0,0,80450.8633744518,1502.94917421419
2014,6776,757629448,15796,2577.25421088223,42000,"Own",13700,15796,620,0,0,0,48939.8518621467,474.514814932958
2014,6777,370735897,76270,-1093.59936377923,1e+05,"Rent",14100,76270,625,0,0,0,72200.1943248695,156.829645803527
2014,6778,670503985,13589,6226.04260829406,86000,"Own",9700,13589,561,3,0,0,96819.1582711794,199.191126079424
2014,6779,811140093,81310,3714.8695150094,84000,"Rent",27500,81310,774,3,0,0,72992.7818418876,55.2113600563614
2014,6780,155173582,15363,690.347700398044,53000,"Rent",24200,15363,742,0,0,0,54806.9347447775,590.277551640861
2014,6781,919681838,87255,11515.381004398,87000,"Own",29900,87255,797,0,0,0,47701.9650780695,58.7902654944119
2014,6782,228539067,58526,599.908056235071,75000,"Rent",18100,58526,675,0,0,0,42981.976962263,515.891838733624
2014,6783,649159502,67921,961.556889561233,46000,"Rent",33800,67921,831,0,0,0,42102.2450614123,5.1190456268736
2014,6784,828974077,24176,8158.23831552942,69000,"Own",21700,24176,716,2,0,0,76809.9206162751,1248.84867288217
2014,6785,806203840,91686,5040.16250877966,69000,"Own",37200,91686,860,3,0,0,64522.2234071234,520.071038193976
2014,6786,802765072,12599,1049.4640828478,77000,"Own",39900,12599,882,0,0,0,48720.4700874421,265.358186084832
2014,6787,431218798,14204,6849.07610328199,83000,"Own",17800,14204,672,2,0,0,71641.0573229969,1191.55551769101
2014,6788,968653593,59378,10959.3790078939,97000,"Own",10000,59378,566,5,3,1,75639.9767653172,0.913340341097478
2014,6789,731793121,24792,4208.67150532405,52000,"Rent",22200,24792,721,0,0,0,13343.0661318581,123.825729066938
2014,6790,829908974,72233,614.406601797558,49000,"Rent",14900,72233,636,0,0,0,45182.254855643,1424.79411917684
2014,6791,653353951,95019,1761.72282916848,46000,"Own",25500,95019,755,1,0,0,51904.953755416,54.157551120873
2014,6792,731793121,24792,4208.67150532405,52000,"Rent",22200,24792,NA,0,0,0,13343.0661318581,123.825729066938
2014,6793,843258275,65997,567.714853332524,97000,"Own",25100,65997,751,1,0,0,86044.2559696687,154.431545122071
2014,6794,962230541,67734,4758.08001237188,12000,"Rent",32700,67734,822,0,0,0,37257.5784806755,1635.04821856829
2014,6795,899916011,27677,5893.18317665494,49000,"Own",30900,27677,806,0,0,0,42491.1614474564,2635.76607774938
2014,6796,451242664,44852,3648.7227261513,51000,"Rent",36600,44852,855,2,0,0,51501.4800659895,358.356750307141
2014,6797,505454407,91428,22554.2520583537,32000,"Own",29300,91428,791,4,0,0,74677.9845158963,900.660101786894
2014,6798,841491263,19764,9278.95674337237,9000,"Rent",11800,19764,593,1,1,2,32024.4928502741,71.863183116719
2014,6799,802765072,12599,1049.4640828478,77000,"Rent",39900,12599,NA,0,0,0,48720.4700874421,265.358186084832
2014,6800,746171629,56530,2737.51123065121,86000,"Own",18700,56530,682,1,0,0,79173.5783708029,66.7947688099094
2014,6801,517355776,83251,1447.49509216101,41000,"Rent",32700,83251,822,0,0,0,61474.3459188703,44.9769531465398
2014,6802,757629448,15796,2577.25421088223,42000,"Own",13700,15796,620,0,0,0,48939.8518621467,474.514814932958
2014,6803,140536283,63716,3588.73695965748,70000,"Own",20300,63716,701,0,0,0,48756.7792045267,921.625522058445
2014,6804,637757160,39525,6774.99355347544,38000,"Rent",33900,39525,832,3,0,0,50900.8624915544,25.039019491577
2014,6805,760809914,93739,1926.33367435926,61000,"Rent",38200,93739,868,1,0,0,57034.3690630246,45.8994482274385
2014,6806,819321823,38245,6355.91668795222,9000,"Own",24000,38245,740,1,0,0,33356.4029456131,1143.28932911592
2014,6807,372202985,64212,1803.2052387275,63000,"Rent",34000,64212,833,1,0,0,72028.0712307271,0.0190118168200747
2014,6808,134025899,90032,3018.12573832446,82000,"Own",18600,90032,NA,1,0,0,69853.4742001258,3.28473384410613
2014,6809,673107164,67972,2841.21966058323,98000,"Own",8600,67972,544,2,0,0,67309.7848229518,1136.30143746102
2014,6810,605754183,99255,-951.492612119405,80000,"Rent",11200,99255,584,0,0,0,66776.7488128215,278.891766460402
2014,6811,517355776,83251,2941.12932685215,84000,"Own",32700,83251,822,0,0,0,61474.3459188703,44.9769531465398
2014,6812,460381832,22240,5791.2562825492,37000,"Rent",36000,22240,NA,2,0,0,57629.8323881764,158.932384723504
2014,6813,739772094,16133,908.489404577024,49000,"Rent",31200,16133,809,0,0,0,55968.8581406949,74.1882357153673
2015,6814,935604749,38976,711.441128270375,56000,"Own",15200,38976,640,1,0,0,61335.229750816,63.0236948452122
2015,6815,135302814,65932,2866.29456077594,0,"Own",300,65932,307,1,1,3,54454.4981386183,5.03105749143203
2015,6816,909035117,93910,1893.95518506114,28000,"Rent",36400,93910,853,0,0,0,49250.6666642772,64.6542067413785
2015,6817,783792659,82519,6540.24192398229,32000,"Own",12100,82519,NA,1,0,0,56152.6229697469,11.1551391968015
2015,6818,835910481,76371,-377.413535461879,47000,"Rent",11200,76371,585,0,0,0,58766.4619428996,24.7017096876757
2015,6819,387978200,94375,1456.76241843249,20000,"Rent",33400,94375,828,0,0,0,22332.8432939227,36.0697947177547
2015,6820,921502990,28413,2286.81315271043,36000,"Rent",20100,28413,698,0,0,0,38823.449022258,3169.60289454717
2015,6821,912146509,42564,12362.0710296924,32000,"Own",41300,42564,893,0,0,0,63359.6366774679,6.03048539272563
2015,6822,823779571,88480,480.320422089546,102000,"Own",14900,88480,636,0,0,0,88183.0919504367,121.504204712562
2015,6823,868971003,95140,1100.37327047745,51000,"Rent",13100,95140,612,1,0,0,54507.5111376731,815.942642494972
2015,6824,689736348,89721,7651.36990282462,104000,"Rent",10500,89721,574,5,0,0,83279.9467623878,1271.37673910903
2015,6825,361454611,73971,910.857832182822,56000,"Rent",37200,73971,860,0,0,0,41639.4894969166,400.998624871346
2015,6826,800397564,67834,1394.49475818113,76000,"Own",12400,67834,602,0,0,0,54314.6003382411,22.9588874341082
2015,6827,259524172,12720,1375.0468373039,33000,"Rent",18800,12720,684,0,0,0,37599.373643474,1745.87865154612
2015,6828,387978200,94375,1456.76241843249,20000,"Rent",33400,94375,828,0,0,0,22332.8432939227,36.0697947177547
2015,6829,618004621,32828,4797.02109844922,50000,"Own",23700,32828,737,0,0,0,65264.3132691142,1553.76393399137
2015,6830,731354498,45955,786.758472427083,65000,"Rent",41300,45955,893,0,0,0,73911.3111643885,1.67344656393277
2015,6831,257156014,80536,-199.220704001375,93000,"Rent",31800,80536,814,0,0,0,79343.6938939989,413.784305790912
2015,6832,741162313,79339,117.478120112157,77000,"Rent",26000,79339,760,0,0,0,76102.3385915217,756.300662674778
2015,6833,226466390,97705,970.872568053396,41000,"Own",900,97705,346,1,2,1,69982.6742796077,336.255207487842
2015,6834,517403783,28869,819.488617957455,86000,"Own",27500,28869,774,0,0,0,78514.2171754994,2392.2149950376
2015,6835,155173582,15363,511.472700398044,53000,"Rent",24200,15363,742,0,0,0,54806.9347447775,590.277551640861
2015,6836,111535279,94872,5936.42006814083,74000,"Own",32700,94872,822,2,0,0,74192.8057552174,0.361559234406185
2015,6837,719212109,68443,9336.06228117576,56000,"Rent",12600,68443,605,3,1,1,52482.6571672232,10.0163318892453
2015,6838,912146509,42564,12362.0710296924,32000,"Own",41300,42564,893,0,0,0,63359.6366774679,6.03048539272563
2015,6839,441152198,95320,452.089732664178,44000,"Rent",11600,95320,591,0,0,0,53891.7136039513,1400.85202885264
2015,6840,331436500,15753,-163.476761538084,67000,"Rent",13200,15753,614,0,0,0,42396.1834500357,938.169676296802
2015,6841,137853019,18872,4758.25163771913,14000,"Rent",18700,18872,683,1,0,0,27635.7892133564,2379.53744294914
2015,6842,501270934,12130,-920.442454972439,120000,"Rent",13000,12130,611,0,0,0,80528.5054585812,58.3559326463153
2015,6843,468504990,92697,-647.189354328447,62000,"Rent",13900,92697,623,0,0,0,54665.9177327523,85.6220551270959
2015,6844,433916202,24336,1580.76462042408,53000,"Rent",11800,24336,593,1,0,0,79023.743950503,131.136144372308
2015,6845,723016211,24859,9732.65931335446,111000,"Rent",23300,24859,733,0,0,0,59045.1132577892,718.073816498195
2015,6846,918231652,54617,1203.66622643407,73000,"Own",33900,54617,832,1,0,0,65561.2958177166,3.46736317977308
2015,6847,621485422,29375,5090.93084467015,54000,"Own",37300,29375,861,1,0,0,54079.4518892967,331.471919913182
2015,6848,282680472,36872,6124.96412889684,92000,"Rent",18100,36872,675,1,1,1,89247.6424214524,43.7476681111408
2015,6849,651078277,20784,1179.48356761775,71000,"Own",25100,20784,751,0,0,0,75410.1488913124,2461.60809640471
2015,6850,270303650,13644,2716.7019745052,53000,"Own",31600,13644,812,0,0,0,52642.9391079713,17.5814394389298
2015,6851,848929548,75693,1808.12724045334,81000,"Own",26300,75693,763,0,0,0,90418.5919625527,42.2634109664848
2015,6852,501270934,12130,-920.442454972439,120000,"Rent",13000,12130,611,0,0,0,80528.5054585812,58.3559326463153
2015,6853,228161950,95009,4104.09890658859,46000,"Own",3100,95009,427,1,2,1,61131.4609337123,469.92333934022
2015,6854,921502990,28413,2286.81315271043,36000,"Rent",20100,28413,698,0,0,0,38823.449022258,3169.60289454717
2015,6855,914019594,30903,2743.76452761511,103000,"Own",300,30903,307,3,3,1,52464.9453933542,1541.89652259222
2015,6856,673107164,67972,2562.21966058323,98000,"Own",8600,67972,544,2,0,0,67309.7848229518,1136.30143746102
2015,6857,259802341,23978,2907.88960854354,25000,"Rent",10200,23978,569,1,0,0,52346.7373491588,277.4199545521
2015,6858,236460476,70639,2857.59327316604,113000,"Own",33600,70639,830,0,0,0,83561.6590927905,108.305373522103
2015,6859,132178875,53540,2364.00758763885,73000,"Own",13200,53540,613,2,0,0,80450.8633744518,1502.94917421419
2015,6860,251288276,57628,2159.20196990274,81000,"Own",23700,57628,737,0,0,0,76136.8191588287,4649.80103031578
2015,6861,828974077,24176,7940.98831552942,69000,"Own",21700,24176,716,2,0,0,76809.9206162751,1248.84867288217
2015,6862,769597117,76943,4584.06878648909,62000,"Own",37900,76943,866,2,0,0,68822.6253999471,1768.24901301857
2015,6863,740187806,17276,1603.68609323611,31000,"Rent",32000,17276,816,0,0,0,46248.4753687527,473.837319466353
2015,6864,738852311,94813,1870.39328359916,56000,"Rent",15400,94813,643,2,0,0,48542.0304692914,26.4932433662344
2015,6865,191455031,91985,153.849432650947,63000,"Rent",28500,91985,784,0,0,0,49049.7463802848,56.2530546513791
2015,6866,228539067,58526,370.220556235071,75000,"Rent",18100,58526,675,0,0,0,42981.976962263,515.891838733624
2015,6867,423535354,89785,-963.376670276234,106000,"Rent",17700,89785,671,0,0,0,84051.2896891506,916.412289942307
2015,6868,891215345,84085,2730.69569100396,54000,"Own",12700,84085,607,2,0,0,57113.1133789485,1355.1721001833
2015,6869,251736401,37864,1240.45604674218,50000,"Rent",38800,37864,873,0,0,0,64594.2702700478,215.541790642059
2015,6870,543628794,57758,184.313141920883,24000,"Rent",9200,57758,553,0,0,0,42774.1198964152,70.0114212577786
2015,6871,983180141,45834,-4.65122972489341,83000,"Rent",30900,45834,806,0,0,0,88191.2130820872,212.620291898144
2015,6872,222339626,66888,-489.24231550029,98000,"Rent",29100,66888,789,0,0,0,78331.0912661827,316.685505995723
2015,6873,224590884,17144,-362.435947300014,68000,"Own",19400,17144,690,0,0,0,72413.9998313705,53.8269485430794
2015,6874,369131364,18271,299.868197454162,57000,"Rent",26900,18271,769,0,0,0,62747.3800589582,21.6426876555725
2015,6875,501270934,12130,-920.442454972439,120000,"Rent",13000,12130,611,0,0,0,80528.5054585812,58.3559326463153
2015,6876,326523427,78033,1710.7680826714,66000,"Rent",40400,78033,886,1,0,0,58858.9128176114,94.9906003163528
2015,6877,141796068,89583,3870.06511145228,34000,"Rent",32900,89583,824,2,0,0,42159.9412908523,63.6389355964771
2015,6878,386995946,46248,12319.3276689599,43000,"Rent",27200,46248,772,0,0,0,80336.540744952,3329.55116597765
2015,6879,733764036,53539,1789.74797702223,49000,"Own",13600,53539,619,0,0,0,50833.1773268886,83.363922406975
2015,6880,573442688,61182,1315.03769820302,58000,"Rent",20100,61182,698,1,0,0,55894.9064243519,751.763292029259
2015,6881,848929548,75693,1808.12724045334,81000,"Own",26300,75693,763,0,0,0,90418.5919625527,42.2634109664848
2015,6882,471742807,17574,2566.00849185371,81000,"Rent",36500,17574,854,2,0,0,83855.0483243277,376.015481863656
2015,6883,680743260,74947,8322.60985144863,95000,"Own",34200,74947,835,2,0,0,73080.5832985281,15.9701520512179
2015,6884,532735101,94636,674.694030195616,55000,"Rent",31800,94636,814,0,0,0,57312.2220729181,261.500391623122
2015,6885,437598248,19401,4400.37839243175,53000,"Own",35300,19401,844,2,0,0,31506.2282621659,68.2925014754756
2015,6886,848015797,41116,1466.18494404272,32000,"Rent",17200,41116,665,0,0,0,56807.5749468348,654.422179781632
2015,6887,647485609,16416,-490.428486602035,93000,"Rent",21500,16416,714,0,0,0,94432.4381586403,713.225229543949
2015,6888,309623187,35772,1592.31889560344,54000,"Own",25700,35772,757,1,0,0,51685.2887384976,508.058105117954
2015,6889,458588403,37815,2893.53841082355,81000,"Own",20100,37815,698,0,0,0,57152.0547281614,606.395442760094
2015,6890,213478798,15223,4644.15781633542,38000,"Own",37100,15223,859,0,0,0,34234.978419744,1213.55161459133
2015,6891,275428009,66119,7075.40386056466,23000,"Rent",13000,66119,610,0,0,0,54801.7240850537,201.758530161048
2015,6892,214299355,79369,10257.6449226791,22000,"Rent",6600,79369,507,5,0,0,42608.629561992,4958.03604156537
2015,6893,109160926,46207,5213.34580879035,95000,"Rent",15100,46207,639,4,0,0,77510.6400748465,282.300760025969
2015,6894,848929548,75693,1808.12724045334,81000,"Own",26300,75693,763,0,0,0,90418.5919625527,42.2634109664848
2015,6895,627376883,73804,2896.28520620727,55000,"Own",34900,73804,841,0,0,0,59398.0892501072,49.6022927634016
2015,6896,720809210,59479,11109.9883403868,93000,"Rent",19600,59479,693,1,1,1,46892.6863255957,847.327920314261
2015,6897,494885185,32176,9702.77372015992,35000,"Own",9700,32176,562,4,0,0,45893.0189285037,38.0479478052576
2015,6898,321604063,54247,1946.76445920438,105000,"Own",9500,54247,558,1,0,0,70130.49879302,1715.71009986878
2015,6899,288525403,33659,541.904560573818,58000,"Rent",26900,33659,769,0,0,0,64979.0229587166,503.283688150451
2015,6900,916236922,70605,-1353.43727397321,90000,"Own",12000,70605,596,0,0,0,94441.6699592816,47.1450522520272
2015,6901,639886021,49037,2685.39846747338,74000,"Rent",8200,49037,536,3,0,0,63837.5439707015,750.936233194825
2015,6902,189136482,91761,-482.041573549202,63000,"Rent",16100,91761,651,0,0,0,67351.0737815244,3.16202546141176
2015,6903,829908974,72233,452.156601797558,49000,"Rent",14900,72233,636,0,0,0,45182.254855643,1424.79411917684
2015,6904,191455031,91985,153.849432650947,63000,"Rent",28500,91985,784,0,0,0,49049.7463802848,56.2530546513791
2015,6905,947927410,80681,3659.40057222547,25000,"Own",24000,80681,740,0,0,0,35077.543232855,50.482440241228
2015,6906,485606062,39038,2084.29316204851,83000,"Own",31100,39038,808,0,0,0,65816.4312772029,12.486175960068
2015,6907,724638246,49216,5017.39328409713,26000,"Rent",11800,49216,593,0,0,0,63243.2867965822,1366.49805330994
2015,6908,135302814,65932,2866.29456077594,0,"Rent",300,65932,307,1,1,3,54454.4981386183,5.03105749143203
2015,6909,535469132,39068,-282.841554181062,110000,"Rent",10400,39068,573,1,0,0,85478.3478569714,1042.32489903039
2015,6910,463305581,89074,993.311274441856,52000,"Own",36500,89074,854,0,0,0,47411.9400513863,426.504437272707
2015,6911,970164952,66118,1500.98990481983,39000,"Rent",37100,66118,859,0,0,0,47061.7972428362,535.912818118781
2015,6912,977347757,96196,1592.76926598345,82000,"Rent",20200,96196,699,0,0,0,67232.4573893689,3932.38776214097
2015,6913,819025877,60949,1248.51858094286,34000,"Rent",32100,60949,817,0,0,0,49407.8967046647,3.4294093146219
2015,6914,733764036,53539,1789.74797702223,49000,"Own",13600,53539,619,0,0,0,50833.1773268886,83.363922406975
2015,6915,319674267,64147,966.53322404442,43000,"Rent",34500,64147,837,0,0,0,46014.3851321128,44.8689048748152
2015,6916,801933665,10354,-400.874662148026,88000,"Rent",25700,10354,757,0,0,0,60501.0938405033,43.3406438373625
2015,6917,862142430,12501,15.4547581717398,65000,"Rent",23300,12501,733,0,0,0,67243.7962143893,253.811672003449
2015,6918,967604485,33142,14629.2307117038,106000,"Rent",20100,33142,698,4,1,1,73973.7768940191,2042.00493250267
2015,6919,431592952,45100,17337.6785150129,34000,"Own",22900,45100,729,3,0,0,72934.3542251898,245.731523716357
2015,6920,257156014,80536,-199.220704001375,93000,"Rent",31800,80536,814,0,0,0,79343.6938939989,413.784305790912
2015,6921,872661620,72737,8224.53662616317,103000,"Own",24200,72737,742,1,0,0,69855.5814439143,59.0280626799483
2015,6922,632760769,12252,13937.8314903035,43000,"Own",19500,12252,692,1,1,1,61219.4191426129,327.518537613459
2015,6923,349397317,64884,11532.786738256,63000,"Rent",19400,64884,691,2,1,1,68346.3710349143,318.790881544954
2015,6924,949747500,80295,11214.3364641376,14000,"Rent",22700,80295,726,0,0,0,56228.6589329388,851.520059428322
2015,6925,223827486,22643,-566.063643233869,58000,"Rent",10200,22643,570,0,0,0,65596.5899525895,403.575824376841
2015,6926,197996727,38612,6138.68713358727,95000,"Own",21700,38612,716,1,0,0,72891.1168996812,1539.56150928129
2015,6927,284980698,82534,6400.12734731807,47000,"Rent",30200,82534,800,3,0,0,56605.6594078515,706.091316646155
2015,6928,684533813,46238,15334.8543636591,29000,"Own",17100,46238,663,3,0,0,54847.9695557411,3197.75259161797
2015,6929,318412652,67492,9470.44479885065,10000,"Rent",16700,67492,659,0,0,0,59877.9230217682,5.57783257096292
2015,6930,588578256,81305,3258.29130160811,46000,"Own",10300,81305,571,0,0,0,48902.7756365534,2145.66158878145
2015,6931,512155386,89500,2279.82321854977,75000,"Own",2000,89500,393,1,1,1,69143.6796538297,14.629632486622
2015,6932,266212602,60858,862.926731249939,73000,"Own",24000,60858,740,1,0,0,70464.395482024,237.264189253072
2015,6933,854101861,17934,6499.39902268634,26000,"Own",40800,17934,889,0,0,0,47290.9455234339,58.096599598742
2015,6934,284980698,82534,6400.12734731807,47000,"Rent",30200,82534,800,3,0,0,56605.6594078515,706.091316646155
2015,6935,243742171,79746,-21.4274301916107,87000,"Rent",33100,79746,825,0,0,0,96800.1570891201,73.2379689400975
2015,6936,665427718,58819,893.67952669511,86000,"Own",11600,58819,591,0,0,0,73531.1235930251,515.781295915216
2015,6937,887700979,22086,6.84479245376315,69000,"Rent",8900,22086,548,1,0,0,52194.83342101,347.549326912943
2015,6938,494303111,70374,1186.2312550381,60000,"Rent",300,70374,307,1,1,3,55268.8296497896,111.879336100569
2015,6939,275428009,66119,7075.40386056466,23000,"Own",13000,66119,610,0,0,0,54801.7240850537,201.758530161048
2015,6940,579855072,71678,2161.86511120608,93000,"Own",35600,71678,847,0,0,0,92677.0207164257,665.659115037616
2015,6941,757629448,15796,2433.50421088223,42000,"Own",13700,15796,620,0,0,0,48939.8518621467,474.514814932958
2015,6942,574383954,52358,5916.14667044096,26000,"Rent",11000,52358,581,0,0,0,59168.0554498002,3395.87652048933
