"ssn","year","zip_code","fico","num_late","past_def","num_bankruptcy"
587485120,2022,51331,459,4,2,2
587485120,2023,51331,459,4,2,2
587485120,2024,51331,459,4,2,2
587670525,2022,92737,590,0,0,0
587670525,2023,92737,590,0,0,0
587670525,2024,92737,590,0,0,0
588146611,2022,67908,371,3,1,2
588146611,2023,67908,361,4,1,2
588146611,2024,67908,307,6,2,2
588578256,2022,81305,571,0,0,0
588578256,2023,81305,571,0,0,0
588578256,2024,81305,571,0,0,0
588655334,2022,42769,443,1,1,1
588655334,2023,42769,443,1,1,1
588655334,2024,42769,393,1,2,1
589080793,2022,70229,670,0,0,0
589080793,2023,70229,670,0,0,0
589080793,2024,70229,670,0,0,0
589235917,2022,80597,580,0,0,0
589235917,2023,80597,580,0,0,0
589235917,2024,80597,580,0,0,0
589405338,2022,53273,547,1,0,0
589405338,2023,53273,537,2,0,0
589405338,2024,53273,517,4,0,0
589601004,2022,93746,637,2,0,0
589601004,2023,93746,637,2,0,0
589601004,2024,93746,627,3,0,0
590006328,2022,13572,868,3,0,0
590006328,2023,13572,868,3,0,0
590006328,2024,13572,868,3,0,0
590741531,2022,17610,689,5,0,0
590741531,2023,17610,669,7,0,0
590741531,2024,17610,649,9,0,0
590908278,2022,39262,676,0,0,0
590908278,2023,39262,676,0,0,0
590908278,2024,39262,676,0,0,0
591035726,2022,36465,564,2,1,1
591035726,2023,36465,554,3,1,1
591035726,2024,36465,554,3,1,1
591052545,2022,75358,870,1,0,0
591052545,2023,75358,870,1,0,0
591052545,2024,75358,870,1,0,0
591377946,2022,19167,694,1,1,1
591377946,2023,19167,694,1,1,1
591377946,2024,19167,694,1,1,1
591390385,2022,15179,808,0,0,0
591390385,2023,15179,808,0,0,0
591390385,2024,15179,808,0,0,0
591450430,2022,29183,713,1,0,0
591450430,2023,29183,713,1,0,0
591450430,2024,29183,673,5,0,0
592020170,2022,80181,791,5,0,0
592020170,2023,80181,771,7,0,0
592020170,2024,80181,741,10,0,0
592124607,2022,42959,879,0,0,0
592124607,2023,42959,879,0,0,0
592124607,2024,42959,879,0,0,0
592350438,2022,54387,767,3,0,0
592350438,2023,54387,767,3,0,0
592350438,2024,54387,767,3,0,0
592423254,2022,86346,678,1,1,1
592423254,2023,86346,668,2,1,1
592423254,2024,86346,668,2,1,1
592740805,2022,54026,559,0,0,0
592740805,2023,54026,559,0,0,0
592740805,2024,54026,559,0,0,0
592876092,2022,31387,728,0,0,0
592876092,2023,31387,728,0,0,0
592876092,2024,31387,728,0,0,0
593179839,2022,14069,711,0,0,0
593179839,2023,14069,711,0,0,0
593179839,2024,14069,711,0,0,0
594019450,2022,21549,720,1,0,0
594019450,2023,21549,710,2,0,0
594019450,2024,21549,690,4,0,0
594211402,2022,61839,786,0,0,0
594211402,2023,61839,786,0,0,0
594211402,2024,61839,786,0,0,0
594569692,2022,60728,839,0,0,0
594569692,2023,60728,839,0,0,0
594569692,2024,60728,839,0,0,0
594780900,2022,12232,755,1,0,0
594780900,2023,12232,755,1,0,0
594780900,2024,12232,755,1,0,0
595594881,2022,93636,845,3,0,0
595594881,2023,93636,845,3,0,0
595594881,2024,93636,825,5,0,0
595771866,2022,58171,742,0,0,0
595771866,2023,58171,742,0,0,0
595771866,2024,58171,742,0,0,0
596061801,2022,97379,577,0,0,0
596061801,2023,97379,577,0,0,0
596061801,2024,97379,577,0,0,0
596387563,2022,19695,742,1,0,0
596387563,2023,19695,742,1,0,0
596387563,2024,19695,742,1,0,0
596726812,2022,16038,552,0,0,0
596726812,2023,16038,552,0,0,0
596726812,2024,16038,552,0,0,0
597110652,2022,98964,561,2,2,1
597110652,2023,98964,561,2,2,1
597110652,2024,98964,551,3,2,1
597129616,2022,91594,608,0,0,0
597129616,2023,91594,608,0,0,0
597129616,2024,91594,608,0,0,0
597662020,2022,21464,542,2,1,1
597662020,2023,21464,542,2,1,1
597662020,2024,21464,542,2,1,1
597706199,2022,88682,657,0,0,0
597706199,2023,88682,657,0,0,0
597706199,2024,88682,657,0,0,0
598490551,2022,99971,777,0,0,0
598490551,2023,99971,777,0,0,0
598490551,2024,99971,777,0,0,0
598610423,2022,91616,809,0,0,0
598610423,2023,91616,809,0,0,0
598610423,2024,91616,809,0,0,0
598644206,2022,34341,659,0,0,0
598644206,2023,34341,659,0,0,0
598644206,2024,34341,659,0,0,0
598968011,2022,51044,630,1,0,0
598968011,2023,51044,630,1,0,0
598968011,2024,51044,630,1,0,0
599150187,2022,19617,691,1,0,0
599150187,2023,19617,691,1,0,0
599150187,2024,19617,691,1,0,0
599786936,2022,21474,655,0,0,0
599786936,2023,21474,655,0,0,0
599786936,2024,21474,655,0,0,0
600498736,2022,21568,852,3,0,0
600498736,2023,21568,822,6,0,0
600498736,2024,21568,822,6,0,0
600524472,2022,47933,882,0,0,0
600524472,2023,47933,882,0,0,0
600524472,2024,47933,882,0,0,0
600586171,2022,36397,645,0,0,0
600586171,2023,36397,645,0,0,0
600586171,2024,36397,645,0,0,0
601128999,2022,45984,665,3,0,0
601128999,2023,45984,645,5,0,0
601128999,2024,45984,615,8,0,0
601512409,2022,91246,690,2,0,0
601512409,2023,91246,690,2,0,0
601512409,2024,91246,680,3,0,0
601634746,2022,22320,843,1,0,0
601634746,2023,22320,843,1,0,0
601634746,2024,22320,843,1,0,0
601746244,2022,57598,706,2,0,0
601746244,2023,57598,706,2,0,0
601746244,2024,57598,706,2,0,0
602402895,2022,52863,665,0,0,0
602402895,2023,52863,665,0,0,0
602402895,2024,52863,665,0,0,0
604396575,2022,30913,683,0,0,0
604396575,2023,30913,683,0,0,0
604396575,2024,30913,683,0,0,0
604685247,2022,42645,771,3,0,0
604685247,2023,42645,761,4,0,0
604685247,2024,42645,741,6,0,0
604733725,2022,79076,706,0,0,0
604733725,2023,79076,706,0,0,0
604733725,2024,79076,706,0,0,0
604930361,2022,36901,698,3,0,0
604930361,2023,36901,668,6,0,0
604930361,2024,36901,658,7,0,0
605111613,2022,66577,663,1,1,1
605111613,2023,66577,563,1,1,2
605111613,2024,66577,563,1,1,2
605362348,2022,30405,842,0,0,0
605362348,2023,30405,842,0,0,0
605362348,2024,30405,842,0,0,0
605576948,2022,55934,654,2,0,0
605576948,2023,55934,644,3,0,0
605576948,2024,55934,624,5,0,0
605737126,2022,64916,640,0,0,0
605737126,2023,64916,640,0,0,0
605737126,2024,64916,640,0,0,0
605754183,2022,99255,584,0,0,0
605754183,2023,99255,584,0,0,0
605754183,2024,99255,584,0,0,0
607041968,2022,50370,809,0,0,0
607041968,2023,50370,809,0,0,0
607041968,2024,50370,809,0,0,0
607138205,2022,21082,681,0,0,0
607138205,2023,21082,681,0,0,0
607138205,2024,21082,681,0,0,0
607201752,2022,25045,835,2,0,0
607201752,2023,25045,835,2,0,0
607201752,2024,25045,835,2,0,0
607249977,2022,94964,691,2,0,0
607249977,2023,94964,681,3,0,0
607249977,2024,94964,671,4,0,0
607329084,2022,41377,800,0,0,0
607329084,2023,41377,800,0,0,0
607329084,2024,41377,800,0,0,0
607694367,2022,19423,780,2,0,0
607694367,2023,19423,760,4,0,0
607694367,2024,19423,760,4,0,0
607742000,2022,49515,820,4,0,0
607742000,2023,49515,810,5,0,0
607742000,2024,49515,780,8,0,0
608049952,2022,96691,734,3,0,0
608049952,2023,96691,724,4,0,0
608049952,2024,96691,714,5,0,0
608250487,2022,57689,635,2,1,1
608250487,2023,57689,635,2,1,1
608250487,2024,57689,625,3,1,1
608262866,2022,96832,710,0,0,0
608262866,2023,96832,710,0,0,0
608262866,2024,96832,710,0,0,0
608936249,2022,71185,691,0,0,0
608936249,2023,71185,691,0,0,0
608936249,2024,71185,691,0,0,0
608944633,2022,60937,544,2,0,0
608944633,2023,60937,544,2,0,0
608944633,2024,60937,514,5,0,0
609376144,2022,10540,807,0,0,0
609376144,2023,10540,807,0,0,0
609376144,2024,10540,807,0,0,0
609434283,2022,66617,569,0,0,0
609434283,2023,66617,569,0,0,0
609434283,2024,66617,569,0,0,0
609438180,2022,27190,732,0,0,0
609438180,2023,27190,732,0,0,0
609438180,2024,27190,732,0,0,0
609754486,2022,65897,859,4,0,0
609754486,2023,65897,859,4,0,0
609754486,2024,65897,859,4,0,0
610040927,2022,91164,840,0,0,0
610040927,2023,91164,840,0,0,0
610040927,2024,91164,840,0,0,0
610228061,2022,89289,616,0,0,0
610228061,2023,89289,616,0,0,0
610228061,2024,89289,616,0,0,0
610391293,2022,36423,356,1,2,1
610391293,2023,36423,356,1,2,1
610391293,2024,36423,356,1,2,1
610515765,2022,19033,793,0,0,0
610515765,2023,19033,793,0,0,0
610515765,2024,19033,793,0,0,0
611278378,2022,53529,307,1,1,2
611278378,2023,53529,307,1,1,2
611278378,2024,53529,307,1,1,2
611293534,2022,44376,887,0,0,0
611293534,2023,44376,887,0,0,0
611293534,2024,44376,887,0,0,0
611642726,2022,72937,751,0,0,0
611642726,2023,72937,751,0,0,0
611642726,2024,72937,751,0,0,0
611893760,2022,94289,568,0,0,0
611893760,2023,94289,568,0,0,0
611893760,2024,94289,568,0,0,0
611922588,2022,20907,604,0,0,0
611922588,2023,20907,604,0,0,0
611922588,2024,20907,604,0,0,0
612081558,2022,48158,563,2,0,0
612081558,2023,48158,563,2,0,0
612081558,2024,48158,563,2,0,0
612207308,2022,86480,669,2,0,0
612207308,2023,86480,669,2,0,0
612207308,2024,86480,669,2,0,0
612484702,2022,73303,563,0,0,0
612484702,2023,73303,563,0,0,0
612484702,2024,73303,563,0,0,0
612495043,2022,95551,529,1,1,1
612495043,2023,95551,529,1,1,1
612495043,2024,95551,529,1,1,1
612959316,2022,49564,863,1,0,0
612959316,2023,49564,863,1,0,0
612959316,2024,49564,863,1,0,0
612982564,2022,80588,643,0,0,0
612982564,2023,80588,643,0,0,0
612982564,2024,80588,643,0,0,0
613352089,2022,73069,323,2,2,2
613352089,2023,73069,313,3,2,2
613352089,2024,73069,313,3,2,2
613363794,2022,73002,721,0,0,0
613363794,2023,73002,721,0,0,0
613363794,2024,73002,721,0,0,0
613714157,2022,59176,864,2,0,0
613714157,2023,59176,864,2,0,0
613714157,2024,59176,844,4,0,0
614061796,2022,14681,653,1,0,0
614061796,2023,14681,653,1,0,0
614061796,2024,14681,653,1,0,0
614102222,2022,95673,526,5,1,2
614102222,2023,95673,526,5,1,2
614102222,2024,95673,526,5,1,2
614358303,2022,14531,732,1,0,0
614358303,2023,14531,732,1,0,0
614358303,2024,14531,732,1,0,0
614412730,2022,22285,844,0,0,0
614412730,2023,22285,844,0,0,0
614412730,2024,22285,844,0,0,0
614668673,2022,41098,825,0,0,0
614668673,2023,41098,825,0,0,0
614668673,2024,41098,825,0,0,0
614685689,2022,91516,851,0,0,0
614685689,2023,91516,851,0,0,0
614685689,2024,91516,851,0,0,0
614809425,2022,10138,811,2,0,0
614809425,2023,10138,811,2,0,0
614809425,2024,10138,801,3,0,0
614983441,2022,56004,680,0,0,0
614983441,2023,56004,680,0,0,0
614983441,2024,56004,680,0,0,0
617267027,2022,93820,840,1,0,0
617267027,2023,93820,840,1,0,0
617267027,2024,93820,840,1,0,0
617302652,2022,72780,826,1,0,0
617302652,2023,72780,826,1,0,0
617302652,2024,72780,816,2,0,0
618000567,2022,24888,665,0,0,0
618000567,2023,24888,665,0,0,0
618000567,2024,24888,665,0,0,0
618004621,2022,32828,737,0,0,0
618004621,2023,32828,737,0,0,0
618004621,2024,32828,737,0,0,0
618522305,2022,25704,612,3,2,1
618522305,2023,25704,582,6,2,1
618522305,2024,25704,582,6,2,1
618692041,2022,69387,377,2,1,2
618692041,2023,69387,377,2,1,2
618692041,2024,69387,377,2,1,2
618978997,2022,80170,599,0,0,0
618978997,2023,80170,599,0,0,0
618978997,2024,80170,599,0,0,0
619423838,2022,85449,749,0,0,0
619423838,2023,85449,749,0,0,0
619423838,2024,85449,749,0,0,0
619434406,2022,65743,784,2,0,0
619434406,2023,65743,774,3,0,0
619434406,2024,65743,774,3,0,0
619591646,2022,68190,747,1,0,0
619591646,2023,68190,747,1,0,0
619591646,2024,68190,747,1,0,0
619761422,2022,86270,769,1,0,0
619761422,2023,86270,749,3,0,0
619761422,2024,86270,729,5,0,0
620044070,2022,45340,601,2,0,0
620044070,2023,45340,601,2,0,0
620044070,2024,45340,601,2,0,0
620735605,2022,53150,717,0,0,0
620735605,2023,53150,717,0,0,0
620735605,2024,53150,717,0,0,0
621100575,2022,52780,812,2,0,0
621100575,2023,52780,792,4,0,0
621100575,2024,52780,782,5,0,0
621291830,2022,41528,794,0,0,0
621291830,2023,41528,794,0,0,0
621291830,2024,41528,794,0,0,0
621306088,2022,30484,464,3,1,1
621306088,2023,30484,464,3,1,1
621306088,2024,30484,444,5,1,1
621398189,2022,28371,764,0,0,0
621398189,2023,28371,764,0,0,0
621398189,2024,28371,764,0,0,0
621485422,2022,29375,861,1,0,0
621485422,2023,29375,861,1,0,0
621485422,2024,29375,861,1,0,0
621645338,2022,21167,746,0,0,0
621645338,2023,21167,746,0,0,0
621645338,2024,21167,746,0,0,0
621902115,2022,84635,764,0,0,0
621902115,2023,84635,764,0,0,0
621902115,2024,84635,764,0,0,0
621918539,2022,50075,656,1,0,0
621918539,2023,50075,646,2,0,0
621918539,2024,50075,636,3,0,0
621948172,2022,27420,893,0,0,0
621948172,2023,27420,893,0,0,0
621948172,2024,27420,893,0,0,0
622573225,2022,34598,779,2,0,0
622573225,2023,34598,769,3,0,0
622573225,2024,34598,759,4,0,0
622933232,2022,62714,735,0,0,0
622933232,2023,62714,735,0,0,0
622933232,2024,62714,735,0,0,0
623028225,2022,45468,885,0,0,0
623028225,2023,45468,885,0,0,0
623028225,2024,45468,885,0,0,0
623040950,2022,83738,858,0,0,0
623040950,2023,83738,858,0,0,0
623040950,2024,83738,858,0,0,0
623945644,2022,80952,681,5,0,0
623945644,2023,80952,661,7,0,0
623945644,2024,80952,661,7,0,0
623950307,2022,51873,666,0,0,0
623950307,2023,51873,666,0,0,0
623950307,2024,51873,666,0,0,0
624129282,2022,65377,663,2,0,0
624129282,2023,65377,663,2,0,0
624129282,2024,65377,653,3,0,0
624288713,2022,24930,647,1,0,0
624288713,2023,24930,647,1,0,0
624288713,2024,24930,627,3,0,0
624628182,2022,96143,576,0,0,0
624628182,2023,96143,576,0,0,0
624628182,2024,96143,576,0,0,0
625554495,2022,83160,821,0,0,0
625554495,2023,83160,821,0,0,0
625554495,2024,83160,821,0,0,0
625717600,2022,10837,575,2,0,0
625717600,2023,10837,575,2,0,0
625717600,2024,10837,575,2,0,0
625934294,2022,74959,828,0,0,0
625934294,2023,74959,828,0,0,0
625934294,2024,74959,828,0,0,0
626372271,2022,85616,850,0,0,0
626372271,2023,85616,850,0,0,0
626372271,2024,85616,850,0,0,0
626587355,2022,82988,813,5,0,0
626587355,2023,82988,803,6,0,0
626587355,2024,82988,803,6,0,0
626587919,2022,56036,829,5,0,0
626587919,2023,56036,809,7,0,0
626587919,2024,56036,799,8,0,0
626785369,2022,21150,566,1,0,0
626785369,2023,21150,566,1,0,0
626785369,2024,21150,566,1,0,0
626885277,2022,32338,329,1,1,2
626885277,2023,32338,329,1,1,2
626885277,2024,32338,329,1,1,2
627016498,2022,72963,719,0,0,0
627016498,2023,72963,719,0,0,0
627016498,2024,72963,719,0,0,0
627034206,2022,77795,623,0,0,0
627034206,2023,77795,623,0,0,0
627034206,2024,77795,623,0,0,0
627099155,2022,99639,655,2,0,0
627099155,2023,99639,655,2,0,0
627099155,2024,99639,655,2,0,0
627376883,2022,73804,841,0,0,0
627376883,2023,73804,841,0,0,0
627376883,2024,73804,841,0,0,0
627614732,2022,70615,759,3,0,0
627614732,2023,70615,739,5,0,0
627614732,2024,70615,739,5,0,0
627831808,2022,99493,887,0,0,0
627831808,2023,99493,887,0,0,0
627831808,2024,99493,887,0,0,0
627972355,2022,75730,878,0,0,0
627972355,2023,75730,878,0,0,0
627972355,2024,75730,878,0,0,0
628006277,2022,18236,593,0,0,0
628006277,2023,18236,593,0,0,0
628006277,2024,18236,593,0,0,0
628016103,2022,45781,877,1,0,0
628016103,2023,45781,877,1,0,0
628016103,2024,45781,877,1,0,0
628245934,2022,54041,754,0,0,0
628245934,2023,54041,754,0,0,0
628245934,2024,54041,754,0,0,0
628258258,2022,93903,610,1,0,0
628258258,2023,93903,600,2,0,0
628258258,2024,93903,590,3,0,0
628917724,2022,99626,855,0,0,0
628917724,2023,99626,855,0,0,0
628917724,2024,99626,855,0,0,0
628926567,2022,19794,844,1,0,0
628926567,2023,19794,844,1,0,0
628926567,2024,19794,844,1,0,0
629496995,2022,60842,803,1,0,0
629496995,2023,60842,793,2,0,0
629496995,2024,60842,783,3,0,0
629513240,2022,71351,640,0,0,0
629513240,2023,71351,640,0,0,0
629513240,2024,71351,640,0,0,0
630227511,2022,61934,717,4,0,0
630227511,2023,61934,717,4,0,0
630227511,2024,61934,707,5,0,0
630267287,2022,84630,832,5,0,0
630267287,2023,84630,822,6,0,0
630267287,2024,84630,822,6,0,0
630443829,2022,50708,539,2,0,0
630443829,2023,50708,519,4,0,0
630443829,2024,50708,509,5,0,0
630736786,2022,52935,724,0,0,0
630736786,2023,52935,724,0,0,0
630736786,2024,52935,724,0,0,0
630740359,2022,15575,853,0,0,0
630740359,2023,15575,853,0,0,0
630740359,2024,15575,853,0,0,0
630838526,2022,21604,660,2,0,0
630838526,2023,21604,640,4,0,0
630838526,2024,21604,630,5,0,0
631111902,2022,72254,706,0,0,0
631111902,2023,72254,706,0,0,0
631111902,2024,72254,706,0,0,0
631256181,2022,53016,860,3,0,0
631256181,2023,53016,860,3,0,0
631256181,2024,53016,850,4,0,0
632760769,2022,12252,692,1,1,1
632760769,2023,12252,642,1,2,1
632760769,2024,12252,542,1,2,2
632847292,2022,71705,541,1,0,0
632847292,2023,71705,531,2,0,0
632847292,2024,71705,491,6,0,0
633209323,2022,77743,712,4,0,0
633209323,2023,77743,702,5,0,0
633209323,2024,77743,702,5,0,0
633322033,2022,63922,822,0,0,0
633322033,2023,63922,822,0,0,0
633322033,2024,63922,822,0,0,0
634129351,2022,54819,836,1,0,0
634129351,2023,54819,836,1,0,0
634129351,2024,54819,836,1,0,0
634319926,2022,98734,592,0,0,0
634319926,2023,98734,592,0,0,0
634319926,2024,98734,592,0,0,0
634559889,2022,53968,349,1,1,2
634559889,2023,53968,339,2,1,2
634559889,2024,53968,339,2,1,2
634600287,2022,56507,719,0,0,0
634600287,2023,56507,719,0,0,0
634600287,2024,56507,719,0,0,0
634761480,2022,15297,587,2,0,0
634761480,2023,15297,567,4,0,0
634761480,2024,15297,557,5,0,0
634804765,2022,85084,649,1,0,0
634804765,2023,85084,649,1,0,0
634804765,2024,85084,649,1,0,0
635422608,2022,84900,437,2,1,1
635422608,2023,84900,417,4,1,1
635422608,2024,84900,397,6,1,1
635679360,2022,50946,485,1,1,1
635679360,2023,50946,485,1,1,1
635679360,2024,50946,485,1,1,1
635915944,2022,98099,853,0,0,0
635915944,2023,98099,853,0,0,0
635915944,2024,98099,853,0,0,0
635992674,2022,23015,763,2,0,0
635992674,2023,23015,763,2,0,0
635992674,2024,23015,763,2,0,0
636400825,2022,56392,307,2,1,3
636400825,2023,56392,307,2,1,3
636400825,2024,56392,307,5,1,3
636519898,2022,61869,696,3,0,0
636519898,2023,61869,686,4,0,0
636519898,2024,61869,676,5,0,0
637152286,2022,25208,871,0,0,0
637152286,2023,25208,871,0,0,0
637152286,2024,25208,871,0,0,0
637612181,2022,81348,834,4,0,0
637612181,2023,81348,814,6,0,0
637612181,2024,81348,814,6,0,0
637757160,2022,39525,832,3,0,0
637757160,2023,39525,832,3,0,0
637757160,2024,39525,822,4,0,0
637769719,2022,38630,626,5,0,0
637769719,2023,38630,616,6,0,0
637769719,2024,38630,616,6,0,0
637941106,2022,44054,846,0,0,0
637941106,2023,44054,846,0,0,0
637941106,2024,44054,846,0,0,0
638299438,2022,94454,568,1,1,1
638299438,2023,94454,528,5,1,1
638299438,2024,94454,508,7,1,1
638935213,2022,78438,677,1,0,0
638935213,2023,78438,677,1,0,0
638935213,2024,78438,667,2,0,0
639424406,2022,77151,578,2,0,0
639424406,2023,77151,568,3,0,0
639424406,2024,77151,568,3,0,0
639812231,2022,95721,672,0,0,0
639812231,2023,95721,672,0,0,0
639812231,2024,95721,672,0,0,0
639886021,2022,49037,536,3,0,0
639886021,2023,49037,536,3,0,0
639886021,2024,49037,536,3,0,0
640047495,2022,16681,595,1,1,1
640047495,2023,16681,595,1,1,1
640047495,2024,16681,585,2,1,1
640166839,2022,73861,678,3,0,0
640166839,2023,73861,658,5,0,0
640166839,2024,73861,658,5,0,0
640386936,2022,81914,842,3,0,0
640386936,2023,81914,842,3,0,0
640386936,2024,81914,832,4,0,0
640410954,2022,15374,555,2,0,0
640410954,2023,15374,555,2,0,0
640410954,2024,15374,555,2,0,0
640510818,2022,27928,795,0,0,0
640510818,2023,27928,795,0,0,0
640510818,2024,27928,795,0,0,0
641116718,2022,24809,307,3,2,2
641116718,2023,24809,307,4,2,2
641116718,2024,24809,307,5,2,2
641146416,2022,19088,585,3,1,1
641146416,2023,19088,585,3,1,1
641146416,2024,19088,565,5,1,1
641386340,2022,98978,881,0,0,0
641386340,2023,98978,881,0,0,0
641386340,2024,98978,881,0,0,0
641911273,2022,70575,540,1,0,0
641911273,2023,70575,540,1,0,0
641911273,2024,70575,540,1,0,0
642055257,2022,50234,747,0,0,0
642055257,2023,50234,747,0,0,0
642055257,2024,50234,747,0,0,0
642292166,2022,45239,727,0,0,0
642292166,2023,45239,727,0,0,0
642292166,2024,45239,727,0,0,0
643037834,2022,47639,591,4,0,0
643037834,2023,47639,581,5,0,0
643037834,2024,47639,581,5,0,0
643430783,2022,31867,766,2,0,0
643430783,2023,31867,756,3,0,0
643430783,2024,31867,746,4,0,0
643947806,2022,77728,794,0,0,0
643947806,2023,77728,794,0,0,0
643947806,2024,77728,794,0,0,0
644468015,2022,99160,652,0,0,0
644468015,2023,99160,652,0,0,0
644468015,2024,99160,652,0,0,0
646337234,2022,44181,505,5,0,0
646337234,2023,44181,475,8,0,0
646337234,2024,44181,445,11,0,0
646627415,2022,73030,651,0,0,0
646627415,2023,73030,651,0,0,0
646627415,2024,73030,651,0,0,0
646754486,2022,82715,717,0,0,0
646754486,2023,82715,717,0,0,0
646754486,2024,82715,717,0,0,0
646788703,2022,45039,674,0,0,0
646788703,2023,45039,674,0,0,0
646788703,2024,45039,674,0,0,0
646809815,2022,63210,595,0,0,0
646809815,2023,63210,595,0,0,0
646809815,2024,63210,595,0,0,0
646812770,2022,41621,771,0,0,0
646812770,2023,41621,771,0,0,0
646812770,2024,41621,771,0,0,0
646860153,2022,99831,805,1,0,0
646860153,2023,99831,795,2,0,0
646860153,2024,99831,795,2,0,0
646966750,2022,67142,771,0,0,0
646966750,2023,67142,771,0,0,0
646966750,2024,67142,771,0,0,0
647485609,2022,16416,714,0,0,0
647485609,2023,16416,714,0,0,0
647485609,2024,16416,714,0,0,0
648323787,2022,46917,665,1,0,0
648323787,2023,46917,665,1,0,0
648323787,2024,46917,665,1,0,0
648974172,2022,14788,734,0,0,0
648974172,2023,14788,734,0,0,0
648974172,2024,14788,734,0,0,0
648980931,2022,47031,633,1,0,0
648980931,2023,47031,633,1,0,0
648980931,2024,47031,633,1,0,0
649159502,2022,67921,831,0,0,0
649159502,2023,67921,831,0,0,0
649159502,2024,67921,831,0,0,0
649195942,2022,94525,659,0,0,0
649195942,2023,94525,659,0,0,0
649195942,2024,94525,659,0,0,0
649210729,2022,41803,838,0,0,0
649210729,2023,41803,838,0,0,0
649210729,2024,41803,838,0,0,0
649454470,2022,58256,641,0,0,0
649454470,2023,58256,641,0,0,0
649454470,2024,58256,641,0,0,0
650025260,2022,92066,878,0,0,0
650025260,2023,92066,878,0,0,0
650025260,2024,92066,878,0,0,0
650234054,2022,64207,701,0,0,0
650234054,2023,64207,701,0,0,0
650234054,2024,64207,701,0,0,0
650397802,2022,23565,824,3,0,0
650397802,2023,23565,824,3,0,0
650397802,2024,23565,824,3,0,0
650417431,2022,91170,624,0,0,0
650417431,2023,91170,624,0,0,0
650417431,2024,91170,624,0,0,0
650666404,2022,56813,713,0,0,0
650666404,2023,56813,713,0,0,0
650666404,2024,56813,713,0,0,0
650763633,2022,47088,615,2,0,0
650763633,2023,47088,605,3,0,0
650763633,2024,47088,605,3,0,0
651078277,2022,20784,751,0,0,0
651078277,2023,20784,751,0,0,0
651078277,2024,20784,751,0,0,0
651943869,2022,43295,853,0,0,0
651943869,2023,43295,853,0,0,0
651943869,2024,43295,853,0,0,0
652441692,2022,95966,813,0,0,0
652441692,2023,95966,813,0,0,0
652441692,2024,95966,813,0,0,0
652690937,2022,30914,683,1,0,0
652690937,2023,30914,683,1,0,0
652690937,2024,30914,673,2,0,0
652699323,2022,14606,815,1,0,0
652699323,2023,14606,815,1,0,0
652699323,2024,14606,815,1,0,0
652939545,2022,44524,766,0,0,0
652939545,2023,44524,766,0,0,0
652939545,2024,44524,766,0,0,0
652988536,2022,81926,567,1,0,0
652988536,2023,81926,567,1,0,0
652988536,2024,81926,567,1,0,0
653206399,2022,59753,644,0,0,0
653206399,2023,59753,644,0,0,0
653206399,2024,59753,644,0,0,0
653212081,2022,57662,778,1,0,0
653212081,2023,57662,778,1,0,0
653212081,2024,57662,778,1,0,0
653353951,2022,95019,755,1,0,0
653353951,2023,95019,755,1,0,0
653353951,2024,95019,745,2,0,0
653421653,2022,82826,818,1,0,0
653421653,2023,82826,808,2,0,0
653421653,2024,82826,788,4,0,0
653599223,2022,99977,576,1,0,0
653599223,2023,99977,566,2,0,0
653599223,2024,99977,566,2,0,0
653642002,2022,27506,349,5,5,1
653642002,2023,27506,339,6,5,1
653642002,2024,27506,329,7,5,1
654670256,2022,27273,458,3,4,1
654670256,2023,27273,307,4,5,2
654670256,2024,27273,307,5,6,2
655620626,2022,34086,738,0,0,0
655620626,2023,34086,738,0,0,0
655620626,2024,34086,738,0,0,0
655656719,2022,14366,549,2,0,0
655656719,2023,14366,529,4,0,0
655656719,2024,14366,519,5,0,0
655974942,2022,71444,618,4,0,0
655974942,2023,71444,608,5,0,0
655974942,2024,71444,598,6,0,0
656619575,2022,71084,761,2,0,0
656619575,2023,71084,761,2,0,0
656619575,2024,71084,731,5,0,0
657290190,2022,13806,857,0,0,0
657290190,2023,13806,857,0,0,0
657290190,2024,13806,857,0,0,0
657728334,2022,56764,717,2,0,0
657728334,2023,56764,717,2,0,0
657728334,2024,56764,707,3,0,0
658219631,2022,94134,647,0,0,0
658219631,2023,94134,647,0,0,0
658219631,2024,94134,647,0,0,0
658756755,2022,24561,869,2,0,0
658756755,2023,24561,869,2,0,0
658756755,2024,24561,859,3,0,0
658799164,2022,11306,555,0,0,0
658799164,2023,11306,555,0,0,0
658799164,2024,11306,555,0,0,0
658855940,2022,54315,707,0,0,0
658855940,2023,54315,707,0,0,0
658855940,2024,54315,707,0,0,0
658922105,2022,35647,727,0,0,0
658922105,2023,35647,727,0,0,0
658922105,2024,35647,727,0,0,0
659171219,2022,68088,564,2,0,0
659171219,2023,68088,564,2,0,0
659171219,2024,68088,564,2,0,0
659258712,2022,10670,801,2,0,0
659258712,2023,10670,791,3,0,0
659258712,2024,10670,791,3,0,0
659273644,2022,39889,557,0,0,0
659273644,2023,39889,557,0,0,0
659273644,2024,39889,557,0,0,0
660040809,2022,78174,714,0,0,0
660040809,2023,78174,714,0,0,0
660040809,2024,78174,714,0,0,0
660592512,2022,87716,581,1,0,0
660592512,2023,87716,581,1,0,0
660592512,2024,87716,581,1,0,0
660876936,2022,44803,560,0,0,0
660876936,2023,44803,560,0,0,0
660876936,2024,44803,560,0,0,0
661102309,2022,72850,801,2,0,0
